outcode,property_type,n_i,avg_price,sd,threshold
PE31,O,24,480687.4583333333,466152.01997081144,106499.99999999999
PE31,S,586,204392.33105802047,120070.39818943945,15e4
PE31,T,416,251806.4423076923,188456.74515038228,145e3
PE32,D,698,257818.9971346705,124022.53477635802,18e4
PE32,F,3,148333.33333333334,33291.640592396965,132e3
PE32,O,16,525756.5625,423387.03249595297,320930.0
PE32,S,299,179531.0,81657.67418453815,14e4
PE32,T,166,171252.5903614458,65586.56658549525,134750.0
PE33,D,717,246766.3347280335,125708.97710039656,18e4
PE33,F,9,86777.77777777778,27538.735345771496,71500.0
PE33,O,12,358849.5833333333,337821.64626308583,128e3
PE33,S,303,165817.74587458745,66317.79036691764,135e3
PE33,T,183,147499.12568306012,65067.6380949343,121500.0
PE34,D,612,215032.4297385621,90600.0023842683,162500.0
PE34,F,2,75e3,7071.067811865475,73e3
PE34,O,12,227375.0,208138.8440659045,96e3
PE34,S,309,146619.81229773464,38138.98492914689,125799.99999999997
PE34,T,156,128921.41025641025,48582.12511718246,113e3
PE36,D,410,356087.88780487806,213199.81887351332,235e3
PE36,F,249,138233.26506024096,46936.029992208125,111899.99999999999
PE36,O,11,370227.1818181818,442582.27735344716,15e4
PE36,S,187,227182.22994652405,116275.62401224123,157900.0
PE36,T,134,232257.42537313432,106914.48239663793,165e3
PE37,D,730,216338.81232876712,81281.12138427957,168e3
PE37,F,34,83557.20588235294,24188.0143494345,72950.0
PE37,O,6,192333.33333333334,80815.01510651759,170500.0
PE37,S,300,157037.32,48554.675451821386,137398.5
PE37,T,248,131997.58870967742,37875.21247198182,111189.99999999999
PE38,D,917,214797.53871319522,72475.20107605876,175e3
PE38,F,108,96712.17592592593,22617.512168001485,83e3
PE38,O,10,224405.0,263341.3421250492,98575.0
PE38,S,432,159209.54166666666,41133.270010616005,138150.0
PE38,T,425,138591.69411764707,42042.21697121037,12e4
PE4,D,685,205535.15328467154,67105.20617230998,168600.0
PE4,F,104,80775.73076923077,25864.839818553533,66450.0
PE4,O,13,1890752.2307692308,2479754.66028255,45e4
PE4,S,774,142685.5180878553,30944.87880699102,125e3
PE4,T,670,121469.93731343283,30041.75589330649,105e3
PE5,D,74,468773.58108108107,262165.06378526957,334300.0
PE5,S,23,263410.8695652174,98250.42673573963,197500.0
PE5,T,16,205903.125,75838.51367379242,177500.0
PE6,D,1836,259307.50108932462,120132.56774428123,191e3
PE6,F,63,108614.85714285714,24791.60923016492,99199.99999999999
PE6,O,28,1265310.357142857,3912689.08671523,170708.6
PE6,S,931,163302.96777658432,58240.776209370044,138e3
PE6,T,522,141246.6264367816,48424.38686734427,12e4
PE7,D,1766,227061.6013590034,77727.76764424119,185e3
PE7,F,276,101326.82971014493,24042.191105788577,85500.0
PE7,O,55,1925994.1636363636,10106159.045320962,135755.0
PE7,S,1225,156415.50204081633,41518.40921395068,133100.0
PE7,T,1049,147730.51382268828,38184.821106421805,125e3
PE8,D,727,389502.1017881706,202735.50328781654,275e3
PE8,F,60,153632.33333333334,81221.36072292569,105e3
PE8,O,24,597342.5,643085.1351053594,314018.99999999994
PE8,S,321,247825.95327102803,123394.28484370111,17e4
PE8,T,458,190942.27729257641,119018.99894780591,125e3
PE9,D,1020,388846.3382352941,235255.4102594702,267350.0
PE9,F,285,147170.78245614035,69688.63633329871,95e3
PE9,O,42,728182.7857142857,1498434.0871917014,50499.99999999991
PE9,S,837,212206.75149342892,97489.72111159543,165e3
PE9,T,999,231633.6856856857,164324.0983109926,153100.0
PL1,D,20,298922.25,206282.24808483693,167450.0
PL1,F,1461,149683.58384668035,83355.5590109257,103200.0
PL1,O,71,1533096.61971831,3892928.9364017104,155e3
PL1,S,55,212162.18181818182,129739.32204604098,162e3
PL1,T,835,187406.9125748503,81738.11413039254,149950.0
PL10,D,110,265968.4636363636,119210.33905138586,2e5
PL10,F,36,196030.27777777778,67224.618172899,165875.0
PL10,O,7,325642.85714285716,215186.8789149163,119e3
PL10,S,46,215452.1739130435,105735.33097972174,162500.0
PL10,T,146,242239.54794520547,126773.79785233454,16e4
PL11,D,221,308649.9773755656,123381.59472150703,227e3
PL11,F,116,126674.87068965517,66252.51020498313,9e4
PL11,O,11,196818.18181818182,180211.99637194976,11e4
PL11,S,235,181039.78723404257,54977.0358717632,15e4
PL11,T,311,149842.6045016077,44175.835899145575,127e3
PL12,D,616,279743.01785714284,111247.97425887694,219975.0
PL12,F,141,116985.74468085106,49607.20652189331,91250.0
PL12,O,20,878213.0,1739064.1833169325,175800.0
PL12,S,426,184062.9366197183,64557.112837389956,156e3
PL12,T,587,161608.52640545144,47175.24236574512,137990.0
PL13,D,442,294784.5,130965.9170714944,224284.99999999997
PL13,F,168,152895.80357142858,70666.39073025752,11e4
PL13,O,22,442048.13636363635,598943.8497862634,41500.0
PL13,S,193,197610.62176165803,74988.39235610444,16e4
PL13,T,254,173901.1811023622,68087.62506896749,135895.5
PL14,D,770,238377.2246753247,97143.32977589428,186e3
PL14,F,104,100265.25961538461,34911.57420283845,77699.99999999999
PL14,O,39,476152.89743589744,1424729.6467579713,43400.0
PL14,S,477,160983.2285115304,49849.19617403748,138e3
PL14,T,610,140431.61967213114,39932.466468761486,12e4
PL15,D,719,263971.7899860918,105562.10480745748,2e5
PL15,F,129,90198.0542635659,25965.08410415986,75e3
PL15,O,33,314104.8484848485,252801.65162399565,115200.0
PL15,S,297,169076.96296296295,52003.86901805091,145e3
PL15,T,426,143897.2488262911,45255.19104445042,125e3
PL16,D,74,288070.5135135135,138052.91429373363,214500.0
PL16,O,1,157e3,NA,157e3
PL16,S,48,184559.375,54558.0285024042,159050.0
PL16,T,27,163273.14814814815,58218.327856112664,131600.0
PL17,D,401,263649.11471321696,98400.48600884448,21e4
PL17,F,43,82334.88372093023,19735.2311714588,71600.0
PL17,O,12,2241806.25,3831496.4599820673,66e3
PL17,S,170,174997.35294117648,65232.108173342094,145e3
PL17,T,227,124223.87224669603,54351.027372518074,103600.0
PL18,D,202,265323.2673267327,89882.74176327398,215e3
PL18,F,12,111666.66666666667,36506.74491436376,100500.0
PL18,O,5,283040.0,277053.1230648736,129940.00000000003
PL18,S,87,168227.58620689655,54660.960175994594,143400.0
PL18,T,158,148341.7405063291,41109.62722542936,125100.0
PL19,D,570,331516.13859649125,146600.03100210216,249514.99999999997
PL19,F,225,136792.0088888889,59658.322042216176,107600.0
PL19,O,16,392990.0,314169.70827882184,238750.0
PL19,S,290,219749.14482758622,101541.58228366838,169e3
PL19,T,455,181995.16923076924,123849.1496340044,149960.0
PL2,D,104,237267.34615384616,74480.28452775488,175e3
PL2,F,322,91532.32608695653,30395.412701255264,73965.0
PL2,O,14,328112.9285714286,409666.19669122814,121080.0
PL2,S,726,154525.22727272726,40729.254718572316,130975.0
PL2,T,1555,138680.7376205788,36369.997429455885,118e3
PL20,D,442,342916.67194570135,175640.20127847005,246e3
PL20,F,37,123173.75675675676,42121.57718333219,104799.99999999999
PL20,O,9,522819.6666666667,306418.96227795695,421e3
PL20,S,230,191363.15217391305,81226.77177783418,15e4
PL20,T,235,174558.11914893618,65637.03568794279,135200.0
PL21,D,540,315980.2481481481,126838.34507930867,246e3
PL21,F,104,142302.54807692306,69647.81105933545,113618.9
PL21,O,16,442906.25,468848.81069665373,146250.0
PL21,S,407,201766.48157248157,69821.62891055451,173900.0
PL21,T,512,180261.373046875,71824.02630352604,145e3
PL22,D,130,335481.04615384614,149107.51168158432,258500.0
PL22,F,38,144763.15789473685,88753.37677185486,73e3
PL22,O,8,177374.375,148577.37223022652,90800.0
PL22,S,52,193790.1923076923,74881.90389763631,148585.0
PL22,T,138,188277.15942028986,85947.3104468935,137030.0
PL23,D,190,402925.2947368421,291114.3738563325,273400.0
PL23,F,71,254892.60563380283,123324.77139320027,185e3
PL23,O,18,659972.2222222222,1044443.8214867424,32300.0
PL23,S,55,325951.36363636365,272106.3283807734,178390.0
PL23,T,176,298725.36363636365,201578.58839176237,180500.0
PL24,D,251,228422.41035856574,100975.60431840422,179995.0
PL24,F,30,113239.73333333334,35832.82801925451,85e3
PL24,O,7,245952.85714285713,223702.61261432816,141e3
PL24,S,282,155653.95744680852,50674.79426555014,135e3
PL24,T,265,139196.7320754717,35765.20973327385,123e3
PL25,D,928,241695.8900862069,118279.16198124108,19e4
PL25,F,280,117018.62857142858,48744.224766907304,87850.0
PL25,O,27,469797.9259259259,888582.0965348684,126400.0
PL25,S,599,163204.36560934893,50479.957914089515,141500.0
PL25,T,640,161002.384375,65652.11322913684,126e3
PL26,D,884,255493.09049773755,130338.55987098409,180900.0
PL26,F,168,157881.39880952382,77781.06852367298,96100.0
PL26,O,31,673436.2580645161,1731804.3296580587,135450.0
PL26,S,500,158033.06,74341.15441899635,125e3
PL26,T,525,142004.2038095238,59739.685344465164,115e3
PL27,D,587,513148.40885860304,453328.37540452275,280840.0
PL27,F,209,211312.41148325359,119554.11148969107,135e3
PL27,O,34,836785.1470588235,1190553.3764334545,156200.0
PL27,S,309,251406.87702265373,172063.0573404283,162500.0
PL27,T,309,251122.73462783173,163162.9132498642,165e3
PL28,D,247,517747.4291497976,359676.26362616045,343960.0
PL28,F,32,428509.9375,186292.47609725836,335300.0
PL28,O,20,420367.6,412537.964767059,126950.00000000001
PL28,S,92,290243.01086956525,160362.5346434248,197200.0
PL28,T,155,292804.4258064516,148748.75934590976,218200.0
PL29,D,49,380273.10204081633,141365.5219452167,305600.0
PL29,F,14,201625.0,65936.08429030694,16e4
PL29,O,6,455666.5,442142.8897240122,25e4
PL29,S,28,335357.14285714284,104720.33807407808,259450.0
PL29,T,44,332268.1590909091,127734.13886807807,249999.9
PL3,D,264,288487.48863636365,125145.18363291887,22e4
PL3,F,322,117550.71428571429,45439.01423614957,90300.0
PL3,O,7,1140958.857142857,1745919.147951152,128999.99999999999
PL3,S,694,200807.96685878962,84056.8522017492,15e4
PL3,T,1294,181511.08114374033,64376.5236118002,141e3
PL30,D,484,336898.04545454547,174642.4720645401,249950.0
PL30,F,10,114475.0,45727.825530827264,75e3
PL30,O,26,1260711.4615384615,2012432.0815310855,155e3
PL30,S,123,199769.918699187,87904.24576642372,156050.0
PL30,T,110,171964.5909090909,53812.68131012649,139700.0
PL31,D,372,237664.9865591398,65222.21923714451,205600.0
PL31,F,118,102554.33898305085,35309.765186248966,80400.0
PL31,O,20,442555.65,680342.1162583359,147e3
PL31,S,275,156447.0,40603.533077278684,135e3
PL31,T,420,137766.99523809523,35378.3963491654,12e4
PL32,D,164,269115.243902439,97446.88444311704,207250.0
PL32,F,12,111416.66666666667,45116.93560945688,96500.0
PL32,O,15,159466.66666666666,154775.23642212217,25800.000000000007
PL32,S,62,179892.74193548388,55969.40678296698,147200.0
PL32,T,91,140708.8021978022,38421.80533100668,125e3
PL33,D,70,257120.0,177736.87590922436,18e4
PL33,F,3,79e3,10392.304845413264,77800.0
PL33,S,34,159626.4705882353,40618.51950231218,137950.0
PL33,T,71,134116.1971830986,29130.07868000738,121e3
PL34,D,107,292487.7570093458,106532.5428206198,221998.0
PL34,F,7,173214.2857142857,126748.39155549377,127599.99999999999
PL34,O,2,182e3,14142.13562373095,178e3
PL34,S,34,212200.0,67189.11573110092,176800.0
PL34,T,26,214821.15384615384,71103.0353403804,170550.0
PL35,D,44,322680.9090909091,115228.47491706412,263800.0
PL35,F,6,241774.83333333334,187035.0193417443,112475.0
PL35,O,1,31e4,NA,31e4
PL35,S,25,195798.0,67785.68629634628,153400.0
PL35,T,37,203901.35135135136,69103.6484871402,163700.0
PL4,D,13,234961.53846153847,152478.47683340719,173800.0
PL4,F,989,115107.62588473206,70542.56110956233,80199.99999999999
PL4,O,65,687636.2461538462,1294671.698164165,132e3
PL4,S,119,169513.20168067227,71276.74331887941,127e3
PL4,T,1586,164759.85182849938,50680.72745717785,136e3
PL5,D,141,283677.1773049645,317375.12138838123,19e4
PL5,F,306,81559.41830065359,22892.50350105383,69250.0
PL5,O,28,284559.35714285716,501181.6734726347,45e3
PL5,S,992,139613.30846774194,35259.43688733724,12e4
PL5,T,1211,126846.01238645747,32576.227839513776,113e3
PL6,D,762,289972.7559055118,93519.08909889884,237500.0
PL6,F,193,108651.87564766839,30093.596034135004,92300.0
PL6,O,59,555274.9830508474,944987.3203257624,152400.0
PL6,S,714,184227.9705882353,42029.66981566711,164e3
PL6,T,1364,145436.57697947213,42748.23172414731,125e3
PL7,D,493,275363.67139959434,89512.03347652861,232e3
PL7,F,208,123208.05288461539,31055.435966582154,105e3
PL7,O,33,1735507.1515151516,2879156.0102829407,378e3
PL7,S,1159,179836.63244176013,38611.957667027506,162410.0
PL7,T,769,159091.93498049414,45743.500824012044,136e3
PL8,D,266,460871.45112781954,251599.3510727141,349400.0
PL8,F,29,240429.3103448276,97792.127857696,169800.0
PL8,O,6,353833.3333333333,175543.0621433575,281e3
PL8,S,101,274729.11881188117,130253.34158026712,2e5
PL8,T,105,297100.65714285715,260304.67177453917,18e4
PL9,D,958,292915.35594989563,99705.30323885247,235729.5
PL9,F,176,125450.50568181818,38971.1057864299,106e3
PL9,O,19,437774.2105263158,486950.762709649,149399.99999999997
PL9,S,1048,198273.4150763359,48710.244252742494,172e3
PL9,T,560,196259.45357142857,83352.42123731664,149815.0
PO1,D,9,297332.77777777775,170603.23976831284,169e3
PO1,F,939,181900.50692225771,115335.73366370423,115e3
PO1,O,52,3285371.9423076925,9183484.294600358,195699.99999999985
PO1,S,14,273892.85714285716,166937.13447921607,139400.0
PO1,T,1053,177847.70465337133,102489.95525329484,135e3
PO10,D,657,459136.4292237443,240283.18456294824,335e3
PO10,F,207,156858.57487922706,42019.50635818305,13e4
PO10,O,9,412083.3333333333,315719.11344381736,224875.0
PO10,S,454,300041.8678414097,113221.59564514544,249950.0
PO10,T,455,279395.51208791207,111439.52408843361,22e4
PO11,D,826,343788.30266343825,139900.29742258912,272500.0
PO11,F,448,152180.23660714287,70661.14372531968,12e4
PO11,O,13,2487168.3076923075,7614147.385225943,194399.99999999997
PO11,S,358,243489.6033519553,56059.296273122716,215e3
PO11,T,151,208552.25165562914,56749.540552292136,18e4
PO12,D,401,323757.15461346635,123514.62194202364,245e3
PO12,F,1060,131485.76981132076,59362.913621291504,1e5
PO12,O,43,491671.5581395349,857715.4960977475,124460.0
PO12,S,875,203542.28685714287,74904.3239333936,160600.0
PO12,T,2040,157674.01666666666,57117.86667644485,134e3
PO13,D,524,319871.606870229,124924.73555464405,249999.5
PO13,F,723,144291.19225449517,81250.61002064013,103600.0
PO13,O,34,440760.5882352941,750735.2611095064,117600.0
PO13,S,743,196592.46298788695,51878.76832158153,167500.0
PO13,T,951,165398.63301787592,43484.41568778797,142e3
PO14,D,854,371128.4648711944,155097.15847731684,282450.0
PO14,F,335,140303.86268656715,54084.9282352729,116100.0
PO14,O,14,2196574.5,5235354.768657373,219000.00000000006
PO14,S,823,231557.46415552855,55860.24650110183,203300.0
PO14,T,811,198349.63131935883,60384.838406844276,17e4
PO15,D,810,336121.22716049384,118197.70628096732,27e4
PO15,F,263,143632.66159695818,30959.112286009058,13e4
PO15,O,39,2682474.846153846,7137374.57653999,342164.19999999995
PO15,S,706,223991.73796033993,44802.79783611737,197e3
PO15,T,516,205483.36046511628,41430.43805225635,179e3
PO16,D,603,339940.9966832504,109768.83571584396,276900.0
PO16,F,564,126212.40070921986,34105.339005202,111900.00000000001
PO16,O,36,4910528.888888889,14589308.788761945,2e5
PO16,S,1024,224454.103515625,50903.550163330896,195e3
PO16,T,710,201527.85774647887,47760.491014807485,175e3
PO17,D,151,545962.0860927153,273361.16279344773,395e3
PO17,F,218,175875.08256880735,58533.485564933246,144e3
PO17,O,6,404999.1666666667,260577.51246829928,242500.0
PO17,S,94,321703.72340425535,101522.17942939716,269700.0
PO17,T,136,227927.57352941178,51508.657603772794,205e3
PO18,D,501,637587.2315369261,424901.2650638431,415e3
PO18,F,77,217431.81818181818,111742.40257616094,167e3
PO18,O,19,1196012.4210526317,2197326.5274626426,339999.99999999994
PO18,S,270,336513.6814814815,128778.7356121382,26e4
PO18,T,241,315638.5767634855,148059.46600503166,24e4
PO19,D,613,485956.6443719413,234061.30560277993,358e3
PO19,F,1075,215335.2734883721,100090.20925229939,162500.0
PO19,O,46,2040710.4347826086,5004068.770431246,213599.5
PO19,S,560,325481.875,106370.89296595346,26e4
PO19,T,1090,331117.1073394495,176222.16883805962,24e4
PO2,D,37,258824.1891891892,73003.06241211081,218600.0
PO2,F,589,106869.16129032258,25036.16186916251,95e3
PO2,O,27,225907.40740740742,295595.5538932909,113200.00000000003
PO2,S,324,205397.6512345679,42157.56805062411,179900.0
PO2,T,2472,162690.55258899677,38369.575908016726,14e4
PO20,D,1547,448908.08855850034,323652.8571097864,29e4
PO20,F,337,158540.13353115728,55588.50102349105,128e3
PO20,O,42,597361.2380952381,1400896.1970135632,26674.999999999993
PO20,S,841,257041.3781212842,140153.8748014285,211e3
PO20,T,566,229831.02296819788,93515.99604982359,19e4
PO21,D,1296,342824.3240740741,156852.15308434164,265e3
PO21,F,1279,133638.29554339327,58311.95354740815,104199.99999999999
PO21,O,50,742801.26,902340.0301605344,139200.0
PO21,S,884,229184.6391402715,52698.63535258557,203e3
PO21,T,771,206749.83916990922,49650.38334250015,18e4
PO22,D,1243,354309.84714400646,164598.9411515705,27e4
PO22,F,514,138849.29766536964,54766.887606190634,112e3
PO22,O,28,660392.6785714285,1262629.7274937308,131500.0
PO22,S,793,231370.26481715008,63782.51343343919,199570.0
PO22,T,781,205776.8604353393,54047.15297295305,175e3
PO3,D,113,273484.9469026549,53405.1382748689,242995.0
PO3,F,292,117652.7397260274,27728.23253929704,105e3
PO3,O,22,4138034.8181818184,6513397.8501338195,315e3
PO3,S,211,205662.91469194312,37942.476883558265,18e4
PO3,T,1152,181880.25086805556,39090.10410445393,159500.0
PO30,D,746,274739.40080428956,127632.65188177637,204975.0
PO30,F,434,125562.45622119815,56790.99180867995,92e3
PO30,O,35,531238.3142857143,664503.288833572,136e3
PO30,S,649,179718.28351309706,53266.239510029896,15e4
PO30,T,868,154442.32834101384,43347.736333653374,127500.0
PO31,D,448,329277.984375,183396.0963116101,233200.0
PO31,F,271,212666.60516605165,152724.06920927635,125e3
PO31,O,24,946384.625,2150532.0406427197,77999.99999999999
PO31,S,435,209920.59770114944,110300.12197390175,17e4
PO31,T,476,178086.28151260506,71691.69621325207,145e3
PO32,D,201,230800.6169154229,78580.34516587158,193e3
PO32,F,159,118385.49685534592,30239.047085162267,97e3
PO32,O,6,184957.5,257793.49940892615,61497.5
PO32,S,255,172338.21960784314,44833.27270937817,145200.0
PO32,T,327,156708.39143730886,37653.504195521244,135e3
PO33,D,966,287245.67908902693,147605.3827049198,21e4
PO33,F,658,107917.05015197568,45929.99703839806,81100.0
PO33,O,51,424787.23529411765,886171.2403847595,107500.0
PO33,S,871,171963.97129735936,63808.70803452151,14e4
PO33,T,492,154972.58536585365,65254.900138989695,13e4
PO34,D,192,327928.84375,177517.17806453662,241450.0
PO34,F,52,246173.03846153847,125116.76326942805,173250.0
PO34,O,7,149928.57142857142,91908.66325299471,120499.99999999999
PO34,S,45,292159.8888888889,181992.70727924316,193e3
PO34,T,28,390017.60714285716,154196.6879293959,293500.0
PO35,D,231,385319.2380952381,195000.92079639787,272e3
PO35,F,109,198202.43119266056,72068.1605464149,153e3
PO35,O,3,11e4,93407.70846134702,79000.00000000001
PO35,S,100,251488.45,86450.42715569143,2e5
PO35,T,57,236127.61403508772,78858.27762075873,192400.0
PO36,D,630,243347.10476190477,98027.90776357576,195e3
PO36,F,334,119155.17964071856,54855.25959352245,87e3
PO36,O,36,245606.05555555556,607862.8051893639,38750.0
