year,outcode,property_type,n,avg_price,sd,q05,q10,q15,q20,q25,q50,q75
2016.0,DN21,T,219,75976.25114155251,40186.96295933986,31950.0,35400.0,4e4,43600.0,48e3,69950.0,97875.0
2016.0,DN22,D,367,238222.39509536786,88802.6109109736,128600.0,139998.0,160895.0,17e4,177747.5,217500.0,28e4
2016.0,DN22,F,24,106942.375,51628.73891866353,43200.0,53450.0,62625.0,67600.0,72625.0,84500.0,135e3
2016.0,DN22,O,28,363538.5714285714,654056.1354530738,11975.0,54600.000000000015,70775.0,89600.0,113750.0,212750.0,335e3
2016.0,DN22,S,234,128141.17094017094,35228.17550697243,80650.0,90300.0,97949.99999999999,104e3,109e3,123e3,145e3
2016.0,DN22,T,134,113965.25373134328,45683.84294085723,60650.0,68600.0,72925.0,78800.0,82500.0,106750.0,130375.0
2016.0,DN3,D,198,206047.94949494948,67981.90236156933,125850.0,135e3,141100.0,153100.0,16e4,19e4,234625.0
2016.0,DN3,F,14,80450.0,10182.77202699963,62e3,64400.0,69600.0,73600.0,76875.0,81250.0,86725.0
2016.0,DN3,O,7,548571.4285714285,894458.4687848577,173e3,176e3,179e3,182e3,185e3,21e4,257500.0
2016.0,DN3,S,235,120276.52340425532,22286.397011321613,83350.0,9e4,95e3,103200.0,107250.0,12e4,135e3
2016.0,DN3,T,75,109715.93333333333,26758.04071743737,55e3,77e3,85e3,88e3,92e3,108e3,129225.0
2016.0,DN31,F,15,37600.0,16965.51123392901,20750.0,22500.0,24200.0,25600.0,26500.0,3e4,46500.0
2016.0,DN31,O,18,277978.3888888889,286949.468283004,40400.00000000001,53100.0,64150.0,70800.0,72e3,145805.5,393750.0
2016.0,DN31,S,5,89600.0,36102.97771652637,61600.0,61700.0,61800.0,61900.0,62e3,86e3,88500.0
2016.0,DN31,T,138,55538.5,16510.744430178976,31e3,37700.0,39974.75,40700.0,43e3,53e3,65e3
2016.0,DN32,D,34,185129.41176470587,57287.94510356386,108625.00000000001,122900.0,139250.0,152400.0,157e3,172475.0,214500.0
2016.0,DN32,F,20,63697.5,30131.35486586409,23900.0,24900.0,31375.0,35300.0,39e3,62500.0,83e3
2016.0,DN32,O,13,67533.53846153847,69441.3970392966,15374.400000000001,20200.0,20800.0,25400.000000000004,32e3,48e3,85e3
2016.0,DN32,S,72,137340.90277777778,47972.150821650714,77775.0,81000.00000000001,96950.0,107100.0,11e4,125475.0,152750.0
2016.0,DN32,T,279,66699.3440860215,31746.5613539804,3e4,35e3,39950.0,4e4,42100.0,58e3,85e3
2016.0,DN33,D,106,191541.93396226416,48547.87584275151,122250.0,137e3,149587.5,156500.0,162125.0,188875.0,224987.5
2016.0,DN33,F,9,79388.88888888889,21522.92059900587,46800.0,55600.0,61800.00000000001,65400.0,69e3,8e4,95e3
2016.0,DN33,O,5,89e3,66238.20649745886,33600.0,38200.0,42800.0,47400.0,52e3,73e3,91e3
2016.0,DN33,S,148,120836.19594594595,39089.92200472513,55e3,63490.0,75100.0,91400.0,102250.0,126e3,14e4
2016.0,DN33,T,58,105486.56896551725,36506.016092093814,45850.0,56700.0,59977.5,66e3,74250.0,109950.0,126e3
2016.0,DN34,D,45,159091.44444444444,49129.17301801796,98076.8,112e3,119600.0,128800.0,135e3,155e3,18e4
2016.0,DN34,F,22,80059.09090909091,26292.795665278805,43450.0,52800.0,60750.0,65e3,66625.0,78475.0,85375.0
2016.0,DN34,O,2,466500.0,514066.6299226201,139350.00000000003,175700.00000000006,212049.99999999994,248399.99999999997,284750.0,466500.0,648250.0
2016.0,DN34,S,131,112249.57251908397,28166.014027009587,68e3,81e3,87e3,91e3,94e3,114950.0,127500.0
2016.0,DN34,T,96,88045.78125,21853.864843403557,55e3,57750.0,64e3,65500.0,73625.0,87750.0,102625.0
2016.0,DN35,D,102,213397.568627451,64502.74699584581,137500.0,148500.0,151292.5,157400.0,160501.75,197e3,25e4
2016.0,DN35,F,71,128090.88732394367,53312.22959926049,41e3,52e3,69500.0,82e3,97250.0,122e3,163249.5
2016.0,DN35,O,27,216330.85185185185,162713.28915674952,38999.99999999999,63e3,92e3,107400.0,109e3,14e4,298500.0
2016.0,DN35,S,200,144087.895,40319.716427673586,89997.5,97450.0,109992.5,119e3,12e4,137250.0,162e3
2016.0,DN35,T,287,96217.08362369338,79077.7260716146,49300.0,55e3,6e4,63e3,67e3,85e3,109475.0
2016.0,DN36,D,197,215173.83248730964,85197.35416245637,119800.0,132800.0,137e3,152300.0,158e3,193950.0,25e4
2016.0,DN36,F,10,113150.0,28499.56140013386,81125.0,82250.0,83375.0,84500.0,85500.0,118500.0,13e4
2016.0,DN36,O,10,198120.0,143205.8332145261,18850.0,33700.0,45924.99999999999,57399.99999999999,64375.0,239e3,306750.0
2016.0,DN36,S,144,147733.47222222222,29855.067603935957,100450.0,112900.0,12e4,123e3,129462.5,146e3,165e3
2016.0,DN36,T,33,125081.66666666667,49474.84996608546,56770.0,63800.0,69396.0,7e4,73500.0,127950.0,16e4
2016.0,DN37,D,133,215467.62406015038,110134.02243249187,120300.0,128e3,14e4,154700.0,159950.0,184950.0,23e4
2016.0,DN37,F,8,59243.75,24563.699080146704,31875.0,36250.0,40375.0,43e3,45625.0,49e3,80750.0
2016.0,DN37,O,5,1783213.6,3037307.92151945,220700.0,222400.0,224100.0,225800.0,227500.0,469568.0,8e5
2016.0,DN37,S,138,139005.42753623187,31224.24769868324,101700.0,110700.0,115e3,119380.0,122500.0,137e3,151875.0
2016.0,DN37,T,60,88070.83333333333,33126.86488727672,5e4,52450.0,58400.0,61600.0,66500.0,77500.0,111e3
2016.0,DN38,D,26,266440.3846153846,114725.55253232016,119750.0,141e3,164462.5,17e4,171e3,25e4,333750.0
2016.0,DN38,S,9,116605.55555555556,22185.4463055801,9e4,1e5,105e3,105e3,105e3,112e3,122500.0
2016.0,DN38,T,10,84649.8,23390.288268614582,60749.7,61499.4,61666.0,61666.0,61666.0,81250.0,105500.0
2016.0,DN39,D,23,202800.0,74628.7584709078,74600.0,128e3,141500.0,145e3,15e4,209e3,239975.0
2016.0,DN39,O,3,202333.33333333334,121989.07054869027,103200.0,111400.0,119600.0,127800.0,136e3,177e3,256e3
2016.0,DN39,S,16,128656.25,34772.939071448454,79e3,91e3,99250.0,112e3,114250.0,122e3,153125.0
2016.0,DN39,T,4,94500.0,47890.50010179472,54875.0,59750.0,64625.0,69500.0,74375.0,82750.0,102875.0
2016.0,DN4,D,296,228872.1891891892,100835.71062750496,118e3,135e3,149250.0,156e3,164374.25,208849.5,26e4
2016.0,DN4,F,69,99158.26086956522,25051.239309282613,55800.0,64e3,75e3,79999.6,83500.0,102e3,114950.0
2016.0,DN4,O,24,430461.4583333333,1040470.6696082087,29300.000000000004,41150.0,49499.99999999999,58e3,77215.5,163059.5,263750.0
2016.0,DN4,S,388,132777.21907216494,44729.01436544672,75e3,84950.0,9e4,95e3,1e5,127e3,153995.0
2016.0,DN4,T,298,93701.43959731543,50872.40284684973,37e3,41350.0,47275.0,52200.0,57125.0,77e3,119e3
2016.0,DN40,D,58,155691.37931034484,56108.470400606224,99250.0,104550.0,109100.0,110400.0,114250.0,133975.0,188375.0
2016.0,DN40,F,1,29e3,NA,29e3,29e3,29e3,29e3,29e3,29e3,29e3
2016.0,DN40,O,6,330166.6666666667,384920.9875632487,95e3,1e5,105e3,11e4,118750.0,205500.0,269e3
2016.0,DN40,S,82,100354.87804878049,30226.642456324444,7e4,73e3,77575.0,8e4,82e3,97500.0,114500.0
2016.0,DN40,T,24,74102.08333333333,32661.90600939673,49150.0,5e4,50900.0,52900.0,56875.0,7e4,77750.0
2016.0,DN41,D,73,204498.6301369863,50537.33766332981,125e3,141800.0,154590.0,163980.0,174e3,202e3,24e4
2016.0,DN41,F,4,70237.5,6715.079423705029,64142.5,64285.0,64427.5,64570.0,64712.5,69975.0,75500.0
2016.0,DN41,O,1,1e5,NA,1e5,1e5,1e5,1e5,1e5,1e5,1e5
2016.0,DN41,S,32,155859.375,55100.5085122311,116100.0,117550.0,118e3,12e4,126e3,143250.0,161712.5
2016.0,DN41,T,13,112019.23076923077,26966.889717311504,76e3,79400.0,83600.0,87e3,9e4,113500.0,131250.0
2016.0,DN5,D,120,254117.66666666666,114505.7294150801,134500.0,152250.0,159999.25,165e3,167495.0,226500.0,325625.0
2016.0,DN5,F,9,71749.44444444444,24514.071270961456,37200.0,42400.0,45200.0,45600.0,46e3,84e3,91750.0
2016.0,DN5,O,10,541540.0,603805.1142545913,63500.0,77e3,85250.0,92e3,143750.0,364250.0,668e3
2016.0,DN5,S,313,124761.58146964856,42281.77711421849,73800.0,83200.0,88800.0,93100.0,98500.0,12e4,143e3
2016.0,DN5,T,169,93567.09467455621,47918.04165301448,4e4,48536.0,54e3,6e4,62e3,79e3,124e3
2016.0,DN6,D,100,213437.95,88716.00516975678,117847.5,13e4,139925.0,15e4,153750.0,187e3,248875.0
2016.0,DN6,F,1,55e3,NA,55e3,55e3,55e3,55e3,55e3,55e3,55e3
2016.0,DN6,O,10,203125.0,177809.9504308525,53637.5,67025.0,73150.0,77200.0,84250.0,135e3,247750.0
2016.0,DN6,S,177,103508.02824858757,29724.75181225797,6e4,7e4,73200.0,78188.20000000001,81600.0,98e3,120500.0
2016.0,DN6,T,111,70791.18918918919,28748.23098700273,4e4,43e3,47e3,50500.0,53e3,65e3,81563.5
2016.0,DN7,D,112,197220.04464285713,82703.8581256755,114550.0,133425.0,137625.0,145400.0,149983.75,169250.0,225e3
2016.0,DN7,F,3,86433.33333333333,11373.800303035629,75270.00000000001,77240.0,79210.0,81180.0,83150.0,93e3,93e3
2016.0,DN7,O,12,205333.33333333334,182364.9354919133,33900.0,61500.0,69750.0,75e3,75e3,123500.0,366250.0
2016.0,DN7,S,115,108270.0,38482.80933137662,58500.0,65e3,7e4,78200.0,85e3,109950.0,125e3
2016.0,DN7,T,43,80540.69767441861,25638.011808673098,44800.0,53600.0,55750.0,6e4,62750.0,75e3,95e3
2016.0,DN8,D,63,176551.50793650793,67115.77928280235,96400.0,105100.0,12e4,130400.0,133750.0,165e3,206250.0
2016.0,DN8,F,3,97833.33333333333,6251.666444503683,93650.0,93800.0,93950.0,94100.0,94250.0,95e3,1e5
2016.0,DN8,O,13,1022972.1538461539,990849.9266187124,146880.0,18e4,18e4,191920.0,209800.0,625e3,144e4
2016.0,DN8,S,128,93909.84375,28638.190073467547,55e3,57700.0,66050.0,68200.0,70750.0,90495.0,118e3
2016.0,DN8,T,46,88732.60869565218,31343.60685724054,51500.0,56125.0,61500.0,64500.0,68250.0,82500.0,107250.0
2016.0,DN9,D,299,229778.5518394649,67628.4648490963,129500.0,152e3,165e3,177e3,185e3,225e3,26e4
2016.0,DN9,F,29,90892.24137931035,22780.73189539035,44100.0,63e3,7e4,80450.0,81e3,94e3,106250.0
2016.0,DN9,O,16,484561.5,642207.8505769505,11300.0,87500.0,160500.0,162e3,184500.0,224892.0,333750.0
2016.0,DN9,S,107,141132.44859813084,31982.711985800583,96600.0,104200.0,108609.29999999999,115200.00000000001,12e4,138e3,159972.5
2016.0,DN9,T,52,128166.34615384616,49373.03212375674,66400.0,84100.0,93249.99999999999,99190.0,102062.5,123225.0,149996.25
2016.0,DT1,D,76,407105.2631578947,126920.61339775805,252750.0,264500.0,285e3,3e5,310750.0,382500.0,478125.0
2016.0,DT1,F,254,243498.60236220472,124969.81622973381,100950.0,13e4,143950.0,154980.0,158312.5,208725.0,29e4
2016.0,DT1,O,17,272026.4705882353,363058.3256850953,700.0,4050.0000000000005,8150.0,15800.000000000004,35e3,19e4,39e4
2016.0,DT1,S,81,312080.2469135802,99444.34865761989,182e3,208e3,22e4,242500.0,245e3,297500.0,375e3
2016.0,DT1,T,159,261241.4779874214,82599.18447039988,155400.0,177e3,19e4,195e3,201750.0,248e3,3e5
2016.0,DT10,D,97,404501.03092783503,178625.49626409097,222e3,232100.0,24e4,251000.00000000003,27e4,36e4,5e5
2016.0,DT10,F,20,109232.5,33746.84108023648,59750.0,71250.00000000001,78832.5,79990.0,80750.0,104e3,133562.5
2016.0,DT10,O,4,896136.0,1338785.7042798148,129500.0,149e3,168500.0,188000.00000000003,207500.0,287500.0,976136.0
2016.0,DT10,S,56,247486.60714285713,63660.33765302696,173250.0,186e3,193500.0,204400.0,208250.0,231750.0,264625.0
2016.0,DT10,T,42,208401.19047619047,58352.82663759297,129025.00000000001,158200.0,168150.0,17e4,173e3,199500.0,229500.0
2016.0,DT11,D,222,398447.03153153154,173866.17351431627,225375.00000000003,25e4,275e3,283320.0,295062.5,35e4,454750.0
2016.0,DT11,F,46,116041.63043478261,39417.33005860843,65500.0,69250.0,73682.5,75e3,76875.0,116250.0,139250.0
2016.0,DT11,O,29,532618.4137931034,565300.2884833182,91e3,106e3,125000.00000000001,145e3,165e3,37e4,575e3
2016.0,DT11,S,116,265818.8793103448,78777.45868856639,163625.0,188500.0,202e3,215e3,219750.0,25e4,295500.0
2016.0,DT11,T,153,217963.72549019608,66580.63256488285,145700.0,164200.0,171600.0,176400.0,18e4,2e5,239950.0
2016.0,DT2,D,189,432716.14814814815,280818.70624519064,226e3,245800.0,275200.0,285e3,298500.0,381e3,460500.0
2016.0,DT2,F,35,162927.14285714287,48629.89479802754,97600.0,109e3,119055.0,12e4,123500.0,168e3,189e3
2016.0,DT2,O,23,547630.2608695652,678827.7512726838,13750.000000000005,80100.0,139849.99999999997,191e3,2e5,3e5,552498.0
2016.0,DT2,S,105,272010.4761904762,85851.08744865852,180700.0,19e4,201500.0,209400.0,215e3,255e3,297500.0
2016.0,DT2,T,84,229705.2142857143,63957.19556531565,141875.0,165e3,176900.0,182500.0,186875.0,220419.0,269250.0
2016.0,DT3,D,197,361131.9847715736,121454.50035488124,234e3,251200.0,26e4,270400.0,28e4,328e3,418e3
2016.0,DT3,F,67,182238.73134328358,61139.789716875035,102950.0,109980.0,119805.0,135560.0,143725.0,17e4,222497.5
2016.0,DT3,O,8,768734.625,897383.1395259278,80500.0,91e3,105749.99999999997,146000.00000000003,186250.0,627500.0,756e3
2016.0,DT3,S,97,259888.09278350516,99326.23031645126,164600.0,175600.0,190400.0,205190.0,216e3,24e4,285e3
2016.0,DT3,T,169,216280.1775147929,81254.17099530934,134600.0,146600.0,153e3,16e4,163500.0,195e3,255e3
2016.0,DT4,D,126,315378.9682539682,107087.77415805683,201500.0,224575.0,235e3,24e4,247500.0,28e4,359125.0
2016.0,DT4,F,265,168490.89433962264,77721.90320665437,75e3,9e4,97e3,105e3,114500.0,148e3,208e3
2016.0,DT4,O,23,424550.39130434784,577225.821480226,6667.000000000004,46900.0,82263.69999999998,133027.4,144500.0,215e3,37e4
2016.0,DT4,S,155,240146.96774193548,58224.4818680051,175e3,18e4,185e3,19e4,195e3,23e4,274500.0
2016.0,DT4,T,279,197216.30465949822,57493.67547110405,138e3,152400.0,161700.0,165e3,169e3,185e3,211250.0
2016.0,DT5,D,34,284588.20588235295,89926.99639683474,189650.0,199500.0,212850.0,223e3,228125.0,267750.0,3e5
2016.0,DT5,F,39,109970.51282051283,24026.286914294295,74800.0,85600.0,89850.0,91600.0,93e3,105e3,121250.0
2016.0,DT5,O,3,341666.6666666667,296071.5003733614,138500.0,147e3,155500.0,164e3,172500.0,215e3,447500.0
2016.0,DT5,S,24,179310.375,34744.5951490394,123750.0,145300.0,146450.0,148800.0,150750.0,178975.0,211250.0
2016.0,DT5,T,136,179317.79411764705,39637.5932051637,134375.0,145e3,147500.0,149950.0,151375.0,168475.0,195250.0
2016.0,DT6,D,188,413399.8085106383,145026.73487110884,25e4,269100.0,282575.0,3e5,315e3,384500.0,49e4
2016.0,DT6,F,83,152750.0,67676.6527634774,78195.0,85200.0,90750.0,97600.0,111250.0,14e4,18e4
2016.0,DT6,O,16,757094.3125,823565.1423180981,82500.0,131250.0,183750.0,195e3,298500.0,465e3,847500.0
2016.0,DT6,S,89,288211.7752808989,110895.62886200217,175e3,184700.0,197590.0,203e3,212500.0,275e3,33e4
2016.0,DT6,T,128,226432.1484375,85899.90942971282,135e3,155850.0,160250.0,167500.0,174750.0,213750.0,259962.5
2016.0,DT7,D,69,458303.3333333333,149269.24465213728,244500.0,304e3,320950.0,334e3,346700.0,445e3,54e4
2016.0,DT7,F,44,215170.45454545456,116590.8146478688,128150.0,13e4,134450.0,136600.0,151500.0,185e3,235500.0
2016.0,DT7,O,2,542506.0,676709.6748769003,111850.60000000003,159701.20000000007,207551.7999999999,255402.39999999997,303253.0,542506.0,781759.0
2016.0,DT7,S,26,260471.15384615384,80264.24381139701,124500.0,142050.0,181275.0,21e4,214887.5,272e3,303750.0
2016.0,DT7,T,20,333257.5,171059.06587999608,75920.0,76720.0,202770.00000000003,245e3,259375.0,312500.0,416250.0
2016.0,DT8,D,66,346703.7878787879,123064.87823364556,200612.5,22e4,224250.0,235e3,241250.0,333e3,392462.5
2016.0,DT8,F,11,117427.18181818182,33449.82312903368,82125.0,82250.0,87375.0,92500.0,92500.0,11e4,134975.0
2016.0,DT8,O,6,495833.3333333333,267456.4762099932,257e3,264e3,271e3,278e3,282250.0,446500.0,625e3
2016.0,DT8,S,24,257291.66666666666,82669.84054800084,155150.0,156300.0,167350.0,187500.0,194375.0,239e3,312250.0
2016.0,DT8,T,33,293116.6666666667,147745.52217551865,175980.0,179600.0,189200.0,195e3,195e3,246e3,325e3
2016.0,DT9,D,136,389448.19852941175,223098.47824674228,236750.0,25e4,265250.0,274950.0,28e4,328500.0,4e5
2016.0,DT9,F,34,172012.9411764706,84729.7534331649,91250.0,102750.0,115e3,115e3,115875.0,133500.0,206250.0
2016.0,DT9,O,15,511462.3333333333,580515.2513280972,19778.500000000004,47000.00000000002,84000.00000000001,112e3,173e3,332e3,71e4
2016.0,DT9,S,113,257872.18584070797,108278.96821442852,151351.2,170400.0,176600.0,183180.0,187e3,23e4,291995.0
2016.0,DT9,T,128,224830.609375,121191.70759489888,47978.0,142320.0,154100.0,166e3,171883.5,207500.0,265e3
2016.0,DY1,D,77,221489.35064935064,44579.278341708625,142400.0,17e4,178e3,19e4,195e3,23e4,246e3
2016.0,DY1,F,30,94313.33333333333,42754.06399987897,59700.0,63e3,68707.5,71790.0,72250.0,83100.0,100750.0
2016.0,DY1,O,16,1039237.8125,1377092.977208352,116500.0,143750.0,162125.0,176e3,179e3,352500.0,1463750.0
2016.0,DY1,S,178,124079.77528089887,28567.672871316445,84850.0,93e3,95775.0,101700.0,106e3,122750.0,137125.0
2016.0,DY1,T,67,113329.77611940299,33846.640230211335,68950.0,75e3,79899.5,85100.0,89e3,11e4,127750.0
2016.0,DY10,D,173,274204.0346820809,137210.8540551559,152800.0,169600.0,177900.0,185e3,197e3,24e4,28e4
2016.0,DY10,F,72,87927.11111111111,31025.409083140432,36765.350000000006,55550.0,58325.0,66200.0,69950.0,86250.0,105587.5
2016.0,DY10,O,22,371225.9090909091,370713.16295061394,46349.99999999999,91900.0,102250.00000000001,121999.00000000001,160496.25,268e3,422500.0
2016.0,DY10,S,168,182532.94642857142,84826.29101878202,115e3,125e3,127500.0,136e3,141e3,165e3,187875.0
2016.0,DY10,T,215,144027.66511627907,60390.41898656866,88400.0,97400.0,102e3,107400.0,110700.0,127e3,15e4
2016.0,DY11,D,170,288254.93529411766,98788.30299504471,157250.0,168350.0,181750.0,200440.0,22e4,279975.0,349998.75
2016.0,DY11,F,33,97553.0303030303,40852.35217255308,63e3,67500.0,79500.0,82380.0,83500.0,9e4,103e3
2016.0,DY11,O,7,378571.4285714286,322728.91469614615,30500.000000000004,56000.00000000001,81499.99999999999,109000.00000000003,137500.0,25e4,649e3
2016.0,DY11,S,198,167612.9292929293,55275.309801114534,11e4,118e3,124e3,127400.0,135e3,159475.0,184712.5
2016.0,DY11,T,115,146072.60869565216,80929.65164575611,85e3,91600.0,98299.99999999999,105e3,112250.0,127500.0,153150.0
2016.0,DY12,D,68,337828.10294117645,115164.41023735415,175e3,189215.0,215150.0,225500.0,244500.0,324e3,414002.75
2016.0,DY12,F,13,122346.15384615384,64698.140305377856,51500.0,52900.0,54100.0,57500.0,62e3,11e4,152e3
2016.0,DY12,O,10,488700.0,417580.943583929,135250.0,155500.0,165950.0,173600.0,189e3,398750.0,585e3
2016.0,DY12,S,51,188132.35294117648,53148.24909959819,136750.0,145e3,153250.0,158e3,161250.0,18e4,195e3
2016.0,DY12,T,29,178550.0,51671.707511392124,115600.0,121700.0,125e3,129800.0,143e3,174e3,21e4
2016.0,DY13,D,125,259601.12,99527.52473858837,163400.0,172400.0,184200.0,189600.0,199e3,235e3,285e3
2016.0,DY13,F,26,116105.76923076923,32012.0768677169,72375.0,91e3,95e3,95500.0,96337.5,110500.0,122250.0
2016.0,DY13,O,11,192113.0909090909,170246.36702464725,6e3,8e3,13750.0,19500.0,72250.0,165e3,237500.0
2016.0,DY13,S,105,163133.80952380953,46486.90701487381,112200.0,122400.0,13e4,132800.0,136500.0,158100.0,175e3
2016.0,DY13,T,113,144014.59292035399,44811.76019884201,91e3,105300.0,11e4,112400.0,117500.0,133e3,164800.0
2016.0,DY14,D,63,351654.77777777775,119282.06027831737,200500.0,220496.0,228e3,263997.0,274997.5,32e4,427500.0
2016.0,DY14,F,3,203333.33333333334,187705.4430040145,91e3,92e3,93e3,94e3,95e3,1e5,26e4
2016.0,DY14,O,8,323249.375,369068.75714848173,63600.0,83200.0,101200.0,109600.0,118e3,174e3,332496.25
2016.0,DY14,S,22,170061.13636363635,87279.7337237304,101e3,120400.0,124577.5,128280.0,13e4,149e3,184998.75
2016.0,DY14,T,23,179519.5652173913,66405.84369673424,126200.0,128900.0,133250.0,135e3,14e4,16e4,19e4
2016.0,DY2,D,60,198694.08333333334,60823.5768326868,114e3,137450.0,149250.0,156100.0,163125.0,188750.0,232937.5
2016.0,DY2,F,40,87064.625,20960.28954180457,50425.0,52350.0,63530.0,65e3,69750.0,94e3,104237.5
2016.0,DY2,O,12,768270.1666666666,1184251.3670625102,66370.0,71850.0,73775.0,91000.00000000001,135e3,258500.0,104e4
2016.0,DY2,S,165,119969.70909090909,30348.716467418093,8e4,85e3,86500.0,9e4,94e3,115500.0,142e3
2016.0,DY2,T,168,111260.86309523809,32715.345792128046,67350.0,72e3,79050.0,82e3,85e3,107600.0,130237.5
2016.0,DY3,D,175,284833.52,119601.98985864558,161600.0,172950.0,185e3,19e4,195e3,24e4,342750.0
2016.0,DY3,F,23,91076.04347826086,46867.1509796848,40274.100000000006,43200.0,46500.0,54e3,63125.0,75e3,112750.0
2016.0,DY3,O,12,483222.25,859148.1977923488,15064.900000000001,26499.0,34743.5,54992.000000000015,96247.5,201500.0,385e3
2016.0,DY3,S,176,147093.39772727274,38479.21495948239,94655.0,103750.0,11e4,116500.0,12e4,144975.0,172250.0
2016.0,DY3,T,115,133101.75652173912,41635.33919842936,76150.0,86800.0,100200.0,105e3,11e4,122500.0,15e4
2016.0,DY4,D,55,183113.0909090909,52779.338957824366,12e4,125e3,132300.0,139e3,141250.0,176e3,209997.5
2016.0,DY4,F,69,58294.913043478264,20650.529588522546,34100.0,39299.200000000004,4e4,42e3,44950.0,54500.0,7e4
2016.0,DY4,O,15,487830.6666666667,1164345.3967632668,32850.00000000001,46200.0,48200.0,49600.0,5e4,122e3,351e3
2016.0,DY4,S,191,129899.78534031413,33596.575051961765,72250.0,84e3,93497.5,1e5,11e4,128e3,155e3
2016.0,DY4,T,163,106494.07975460123,27743.639568261413,65200.0,72600.0,76900.0,84970.0,87250.0,104e3,124250.0
2016.0,DY5,D,143,197496.85314685316,52818.927237635384,12e4,129400.00000000001,141850.0,153800.0,159950.0,19e4,233250.0
2016.0,DY5,F,222,97220.41891891892,22135.40028022521,61312.5,76486.20000000001,79950.0,81190.0,84087.5,92950.0,107700.0
2016.0,DY5,O,28,232423.14285714287,221172.08551976903,13207.500000000004,4e4,90250.0,99e3,108750.0,180500.0,253875.0
2016.0,DY5,S,265,131373.62264150943,35981.022808656526,82e3,9e4,93300.0,1e5,104e3,127e3,154950.0
2016.0,DY5,T,136,117204.5955882353,38099.964013082776,7e4,78500.0,82e3,85e3,88e3,107215.0,139996.25
2016.0,DY6,D,153,260775.5294117647,74072.02550949798,17e4,185e3,189760.0,195e3,206e3,249995.0,297e3
2016.0,DY6,F,22,94654.54545454546,33313.896389355185,46199.99999999999,69100.0,7e4,70700.0,73625.0,90250.0,104375.0
2016.0,DY6,O,13,248449.23076923078,321149.93167915463,3111.0000000000005,10602.600000000006,29855.399999999994,59763.800000000025,95e3,195e3,25e4
2016.0,DY6,S,181,173585.18784530388,40320.193572728494,115e3,13e4,135e3,14e4,145e3,171e3,192e3
2016.0,DY6,T,89,151674.60674157302,32921.75713325942,102e3,115e3,122e3,124950.0,128500.0,151500.0,173e3
